 আওয়ামী মোবাইল - সেরা দামে ফালতু ফোন | মি আওয়ামী | ১৭ বছরের গ্যারান্টি
 পাপিয়া শার্ট – ২ পার্সেন্টে চার্জ শেষ | পলাইম | লাইফটাইম ট্রমা
 পাপিয়া এয়ারলাইন্স – কফির বদলে গরম পানি দেবে | ফাঁকা এনার্জি | লাইফটাইম ট্রমা
 কাদের চার্জার – শব্দ হবে বেশি কাজ হবে জিরো | বর্ডার এয়ার | গ্যারান্টি নাই
 মিয়া খলিফা সিম – সময় দেখাবে না শুধুই শূন্যতা | পালিয়ে এন্টারপ্রাইজ | নো রিটার্ন
 মামুনুল ফ্রিজ – হাওয়া ছাড়া শুধুই বিকট শব্দ | ওবায়দুল মেগা সাউন্ড | লাইফটাইম ট্রমা
 পাগলা কফি মেকার – কফির বদলে গরম পানি দেবে | বর্ডার এয়ার | ৫০ বছরের ওয়ারেন্টি
 পাকনামো ফ্লাইওভার – সিগন্যাল ফুল কিন্তু স্পিড জিরো | পালিয়ে এন্টারপ্রাইজ | ১০-১০ ব্লাইন্ড গ্যারান্টি
 ঠকবাজ পেনড্রাইভ – ডিসপ্লে আছে আলো নাই | ফাঁকি ওয়্যার | জিরো ওয়ারেন্টি
 আওয়ামী শ্যাম্পু – পাসপোর্ট প্রস্তুত কিন্তু ফ্লাইট মিস | ধান্দা জুস | জিরো স্পীড
 মামুনুল টিভি – তেল খাবে বেশি চলবে কম | ফেকপ্যাড | পালি গোল্ডেন ওয়ারেন্টি
 অনন্ত বাইপাস – দেখতে ঝাপসা ব্লার এইচডি লুক | পাকনামো ফ্যাশন | ১ সেকেন্ডের ওয়ারেন্টি
 ঝাপসা অয়েল – তেল খাবে বেশি চলবে কম | শেখ এন্টারপ্রাইজ | ৫০ বছরের ওয়ারেন্টি
 পাগলা পাসপোর্ট – সবকিছু ঝাপসা উদাম দেখাবে | ফাঁকা | লাইফটাইম ট্রমা
 ঠকবাজ জুতা – মশলা পিষবে না শুধুই গর্জন | পলাইম | লাইফটাইম শক
 ফাঁকা হেলমেট – শীতে ঠাণ্ডা দেবে গরমে ঘামাবে | হিরো অফিসিয়াল | ১ সেকেন্ডের ওয়ারেন্টি
 অনন্ত ছাতা – বাটন টিপলেই স্প্রিং খুলে বাইরে আসবে | ডায়াল ইন্ডিয়া | নো রিটার্ন
 ধোঁকাবাজ হেডফোন – তেল খাবে বেশি চলবে কম | জনি গোল্ড | লাইফটাইম ধোঁকা
 ভণ্ড শার্ট – টেক-অফ করবে কিন্তু ফিরবে না | ভণ্ড | নো রিটার্ন
 ফাঁকা ফ্রিজ – কফির বদলে গরম পানি দেবে | ভণ্ড ভয়েস | লাইফটাইম শক
 মিয়া খলিফা মাউস – আলো দেবে না শুধুই বিল তুলবে | পলাইম | ৫০ বছরের ধোঁকা
 মামুনুল পারফিউম – চুক্তি হবে কিন্তু স্থায়িত্ব এক রাতের | ফেক সিট | লাইফটাইম সাইলেন্স
 উড়াধুড়া ফ্রিজ – নেটওয়ার্ক ছাড়া ফালতু স্পিড | শেখ এন্টারপ্রাইজ | এক মিনিটের ওয়ারেন্টি
 পাপিয়া সিম – সবকিছু ঝাপসা উদাম দেখাবে | ভণ্ড ভয়েস | লাইফটাইম ট্রমা
 ধোঁকাবাজ ব্লেন্ডার – নামবে বেশি পৌঁছাবে কম | ডায়াল ইন্ডিয়া | লাইফটাইম ধোঁকা
 উড়াধুড়া ড্রিংকস – ২ পার্সেন্টে চার্জ শেষ | ধান্দা | জিরো স্পীড
